symbol,name,fyers_symbol
PRAJIND,Praj Industries Limited,NSE:PRAJIND-EQ
PRAKASH,Prakash Industries Limited,NSE:PRAKASH-EQ
PRAKASHSTL,Prakash Steelage Limited,NSE:PRAKASHSTL-EQ
PRAVEG,Praveg Limited,NSE:PRAVEG-EQ
PRAXIS,Praxis Home Retail Limited,NSE:PRAXIS-EQ
PRECAM,Precision Camshafts Limited,NSE:PRECAM-EQ
PRECOT,Precot Limited,NSE:PRECOT-EQ
PRECWIRE,Precision Wires India Limited,NSE:PRECWIRE-EQ
PREMCO,Premco Global Limited,NSE:PREMCO-EQ
PREMEXPLN,Premier Explosives Limited,NSE:PREMEXPLN-EQ
PREMIERENE,Premier Energies Limited,NSE:PREMIERENE-EQ
PREMIERPOL,Premier Polyfilm Limited,NSE:PREMIERPOL-EQ
PRESTIGE,Prestige Estates Projects Limited,NSE:PRESTIGE-EQ
PRICOLLTD,Pricol Limited,NSE:PRICOLLTD-EQ
PRIMESECU,Prime Securities Limited,NSE:PRIMESECU-EQ
PRIMO,Primo Chemicals Limited,NSE:PRIMO-EQ
PRINCEPIPE,Prince Pipes And Fittings Limited,NSE:PRINCEPIPE-EQ
PRISMX,Prismx Global Ventures Limited,NSE:PRISMX-EQ
PRIVISCL,Privi Speciality Chemicals Limited,NSE:PRIVISCL-EQ
PROSTARM,Prostarm Info Systems Limited,NSE:PROSTARM-EQ
PROTEAN,Protean eGov Technologies Limited,NSE:PROTEAN-EQ
PROZONER,Prozone Realty Limited,NSE:PROZONER-EQ
PRSMJOHNSN,Prism Johnson Limited,NSE:PRSMJOHNSN-EQ
PRUDENT,Prudent Corporate Advisory Services Limited,NSE:PRUDENT-EQ
PSB,Punjab & Sind Bank,NSE:PSB-EQ
PSPPROJECT,PSP Projects Limited,NSE:PSPPROJECT-EQ
PTC,PTC India Limited,NSE:PTC-EQ
PTCIL,PTC Industries Limited,NSE:PTCIL-EQ
PTL,PTL Enterprises Limited,NSE:PTL-EQ
PUNJABCHEM,Punjab Chemicals & Crop Protection Limited,NSE:PUNJABCHEM-EQ
PURVA,Puravankara Limited,NSE:PURVA-EQ
PVP,PVP Ventures Limited,NSE:PVP-EQ
PVRINOX,PVR INOX Limited,NSE:PVRINOX-EQ
PVSL,Popular Vehicles and Services Limited,NSE:PVSL-EQ
PWL,Physicswallah Limited,NSE:PWL-EQ
PYRAMID,Pyramid Technoplast Limited,NSE:PYRAMID-EQ
QPOWER,Quality Power Electrical Equipments Limited,NSE:QPOWER-EQ
QUADFUTURE,Quadrant Future Tek Limited,NSE:QUADFUTURE-EQ
QUESS,Quess Corp Limited,NSE:QUESS-EQ
QUICKHEAL,Quick Heal Technologies Limited,NSE:QUICKHEAL-EQ
QUINT,Quint Digital Limited,NSE:QUINT-EQ
RACE,Race Eco Chain Limited,NSE:RACE-EQ
RACLGEAR,RACL Geartech Limited,NSE:RACLGEAR-EQ
RADAAN,Radaan Mediaworks India Limited,NSE:RADAAN-EQ
RADHIKAJWE,Radhika Jeweltech Limited,NSE:RADHIKAJWE-EQ
RADIANTCMS,Radiant Cash Management Services Limited,NSE:RADIANTCMS-EQ
RADICO,Radico Khaitan Limited,NSE:RADICO-EQ
RADIOCITY,Music Broadcast Limited,NSE:RADIOCITY-EQ
RAILTEL,Railtel Corporation Of India Limited,NSE:RAILTEL-EQ
RAIN,Rain Industries Limited,NSE:RAIN-EQ
RAINBOW,Rainbow Childrens Medicare Limited,NSE:RAINBOW-EQ
RAJMET,Rajnandini Metal Limited,NSE:RAJMET-EQ
RAJPALAYAM,Rajapalayam Mills Limited,NSE:RAJPALAYAM-EQ
RAJRATAN,Rajratan Global Wire Limited,NSE:RAJRATAN-EQ
RAJSREESUG,Rajshree Sugars & Chemicals Limited,NSE:RAJSREESUG-EQ
RAJTV,Raj Television Network Limited,NSE:RAJTV-EQ
RALLIS,Rallis India Limited,NSE:RALLIS-EQ
RAMANEWS,Shree Rama Newsprint Limited,NSE:RAMANEWS-EQ
RAMAPHO,Rama Phosphates Limited,NSE:RAMAPHO-EQ
RAMBHAJO,Advit Jewels Limited,NSE:RAMBHAJO-EQ
RAMCOCEM,The Ramco Cements Limited,NSE:RAMCOCEM-EQ
RAMCOIND,Ramco Industries Limited,NSE:RAMCOIND-EQ
RAMCOSYS,Ramco Systems Limited,NSE:RAMCOSYS-EQ
RAMKY,Ramky Infrastructure Limited,NSE:RAMKY-EQ
RAMRAT,Ram Ratna Wires Limited,NSE:RAMRAT-EQ
RANASUG,Rana Sugars Limited,NSE:RANASUG-EQ
RANEHOLDIN,Rane Holdings Limited,NSE:RANEHOLDIN-EQ
RATEGAIN,Rategain Travel Technologies Limited,NSE:RATEGAIN-EQ
RATNAMANI,Ratnamani Metals & Tubes Limited,NSE:RATNAMANI-EQ
RATNAVEER,Ratnaveer Precision Engineering Limited,NSE:RATNAVEER-EQ
RAYMOND,Raymond Limited,NSE:RAYMOND-EQ
RAYMONDLSL,Raymond Lifestyle Limited,NSE:RAYMONDLSL-EQ
RAYMONDREL,Raymond Realty Limited,NSE:RAYMONDREL-EQ
RBA,Restaurant Brands Asia Limited,NSE:RBA-EQ
RBLBANK,RBL Bank Limited,NSE:RBLBANK-EQ
RCF,Rashtriya Chemicals and Fertilizers Limited,NSE:RCF-EQ
RECLTD,REC Limited,NSE:RECLTD-EQ
REDINGTON,Redington Limited,NSE:REDINGTON-EQ
REDTAPE,Redtape Limited,NSE:REDTAPE-EQ
REFEX,Refex Industries Limited,NSE:REFEX-EQ
REGAAL,Regaal Resources Limited,NSE:REGAAL-EQ
REGENCERAM,Regency Ceramics Limited,NSE:REGENCERAM-EQ
RELAXO,Relaxo Footwears Limited,NSE:RELAXO-EQ
RELCHEMQ,Reliance Chemotex Industries Limited,NSE:RELCHEMQ-EQ
RELIABLE,Reliable Data Services Limited,NSE:RELIABLE-EQ
RELIANCE,Reliance Industries Limited,NSE:RELIANCE-EQ
RELIGARE,Religare Enterprises Limited,NSE:RELIGARE-EQ
RELTD,Ravindra Energy Limited,NSE:RELTD-EQ
REMSONSIND,Remsons Industries Limited,NSE:REMSONSIND-EQ
RENUKA,Shree Renuka Sugars Limited,NSE:RENUKA-EQ
REPCOHOME,Repco Home Finance Limited,NSE:REPCOHOME-EQ
REPRO,Repro India Limited,NSE:REPRO-EQ
RESPONIND,Responsive Industries Limited,NSE:RESPONIND-EQ
RETAIL,JHS Svendgaard Retail Ventures Limited,NSE:RETAIL-EQ
RGL,Renaissance Global Limited,NSE:RGL-EQ
RHETAN,Rhetan TMT Limited,NSE:RHETAN-EQ
RHIM,RHI MAGNESITA INDIA LIMITED,NSE:RHIM-EQ
RHL,Robust Hotels Limited,NSE:RHL-EQ
RICOAUTO,Rico Auto Industries Limited,NSE:RICOAUTO-EQ
RIIL,Reliance Industrial Infrastructure Limited,NSE:RIIL-EQ
RIR,RIR Power Electronics Limited,NSE:RIR-EQ
RISHABH,Rishabh Instruments Limited,NSE:RISHABH-EQ
RITCO,Ritco Logistics Limited,NSE:RITCO-EQ
RITES,RITES Limited,NSE:RITES-EQ
RKDL,Ravi Kumar Distilleries Limited,NSE:RKDL-EQ
RKEC,RKEC Projects Limited,NSE:RKEC-EQ
RKFORGE,Ramkrishna Forgings Limited,NSE:RKFORGE-EQ
RKSWAMY,R K Swamy Limited,NSE:RKSWAMY-EQ
RMC,RMC Switchgears Limited,NSE:RMC-EQ
RML,Rane (Madras) Limited,NSE:RML-EQ
ROHLTD,Royal Orchid Hotels Limited,NSE:ROHLTD-EQ
ROLEXRINGS,Rolex Rings Limited,NSE:ROLEXRINGS-EQ
ROML,Raj Oil Mills Limited,NSE:ROML-EQ
ROSSARI,Rossari Biotech Limited,NSE:ROSSARI-EQ
ROSSELLIND,Rossell India Limited,NSE:ROSSELLIND-EQ
ROSSTECH,Rossell Techsys Limited,NSE:ROSSTECH-EQ
ROTO,Roto Pumps Limited,NSE:ROTO-EQ
ROUTE,ROUTE MOBILE LIMITED,NSE:ROUTE-EQ
RPEL,Raghav Productivity Enhancers Limited,NSE:RPEL-EQ
RPGLIFE,RPG Life Sciences Limited,NSE:RPGLIFE-EQ
RPOWER,Reliance Power Limited,NSE:RPOWER-EQ
RPPINFRA,R.P.P. Infra Projects Limited,NSE:RPPINFRA-EQ
RPSGVENT,RPSG VENTURES LIMITED,NSE:RPSGVENT-EQ
RPTECH,Rashi Peripherals Limited,NSE:RPTECH-EQ
RRECL,RDB Real Estate Constructions Limited,NSE:RRECL-EQ
RRIL,RRIL Limited,NSE:RRIL-EQ
RRKABEL,R R Kabel Limited,NSE:RRKABEL-EQ
RSL,Rajputana Stainless Limited,NSE:RSL-EQ
RSSOFTWARE,R. S. Software (India) Limited,NSE:RSSOFTWARE-EQ
RSYSTEMS,R Systems International Limited,NSE:RSYSTEMS-EQ
RTNINDIA,RattanIndia Enterprises Limited,NSE:RTNINDIA-EQ
RTNPOWER,RattanIndia Power Limited,NSE:RTNPOWER-EQ
RTSPOWR,RTS Power Corporation Limited,NSE:RTSPOWR-EQ
RUBFILA,Rubfila International Limited,NSE:RUBFILA-EQ
RUBICON,Rubicon Research Limited,NSE:RUBICON-EQ
RUBYMILLS,The Ruby Mills Limited,NSE:RUBYMILLS-EQ
RUCHINFRA,Ruchi Infrastructure Limited,NSE:RUCHINFRA-EQ
RUCHIRA,Ruchira Papers Limited,NSE:RUCHIRA-EQ
RUDRA,Rudra Global Infra Products Limited,NSE:RUDRA-EQ
RUPA,Rupa & Company Limited,NSE:RUPA-EQ
RUSHIL,Rushil Decor Limited,NSE:RUSHIL-EQ
RUSTOMJEE,Keystone Realtors Limited,NSE:RUSTOMJEE-EQ
RVHL,Ravinder Heights Limited,NSE:RVHL-EQ
RVNL,Rail Vikas Nigam Limited,NSE:RVNL-EQ
RVTH,Revathi Equipment India Limited,NSE:RVTH-EQ
S&SPOWER,S&S Power Switchgears Limited,NSE:S&SPOWER-EQ
SAATVIKGL,Saatvik Green Energy Limited,NSE:SAATVIKGL-EQ
SAB,SAB Industries Limited,NSE:SAB-EQ
SADBHAV,Sadbhav Engineering Limited,NSE:SADBHAV-EQ
SAFARI,Safari Industries (India) Limited,NSE:SAFARI-EQ
SAGARDEEP,Sagardeep Alloys Limited,NSE:SAGARDEEP-EQ
SAGCEM,Sagar Cements Limited,NSE:SAGCEM-EQ
SAGILITY,SAGILITY LIMITED,NSE:SAGILITY-EQ
SAHLIBHFI,Shalibhadra Finance Limited,NSE:SAHLIBHFI-EQ
SAHYADRI,Sahyadri Industries Limited,NSE:SAHYADRI-EQ
SAICAPI,Sai Capital Limited,NSE:SAICAPI-EQ
SAIL,Steel Authority of India Limited,NSE:SAIL-EQ
SAILIFE,Sai Life Sciences Limited,NSE:SAILIFE-EQ
SAIPARENT,Sai Parenterals Limited,NSE:SAIPARENT-EQ
SAKAR,Sakar Healthcare Limited,NSE:SAKAR-EQ
SAKHTISUG,Sakthi Sugars Limited,NSE:SAKHTISUG-EQ
SAKSOFT,Saksoft Limited,NSE:SAKSOFT-EQ
SAKUMA,Sakuma Exports Limited,NSE:SAKUMA-EQ
SALASAR,Salasar Techno Engineering Limited,NSE:SALASAR-EQ
SALONA,Salona Cotspin Limited,NSE:SALONA-EQ
SALSTEEL,S.A.L. Steel Limited,NSE:SALSTEEL-EQ
SALZERELEC,Salzer Electronics Limited,NSE:SALZERELEC-EQ
SAMBANDAM,Sambandam Spinning Mills Limited,NSE:SAMBANDAM-EQ
SAMBHAAV,Sambhaav Media Limited,NSE:SAMBHAAV-EQ
SAMBHV,Sambhv Steel Tubes Limited,NSE:SAMBHV-EQ
SAMHI,Samhi Hotels Limited,NSE:SAMHI-EQ
SAMMAANCAP,Sammaan Capital Limited,NSE:SAMMAANCAP-EQ
SAMPANN,Sampann Utpadan India Limited,NSE:SAMPANN-EQ
SANATHAN,Sanathan Textiles Limited,NSE:SANATHAN-EQ
SANDESH,The Sandesh Limited,NSE:SANDESH-EQ
SANDHAR,Sandhar Technologies Limited,NSE:SANDHAR-EQ
SANDUMA,Sandur Manganese & Iron Ores Limited,NSE:SANDUMA-EQ
SANGAMIND,Sangam (India) Limited,NSE:SANGAMIND-EQ
SANGHVIMOV,Sanghvi Movers Limited,NSE:SANGHVIMOV-EQ
SANOFI,Sanofi India Limited,NSE:SANOFI-EQ
SANOFICONR,Sanofi Consumer Healthcare India Limited,NSE:SANOFICONR-EQ
SANSERA,Sansera Engineering Limited,NSE:SANSERA-EQ
SANSTAR,Sanstar Limited,NSE:SANSTAR-EQ
SAPPHIRE,Sapphire Foods India Limited,NSE:SAPPHIRE-EQ
SAPPL,Shree Ajit Pulp & Paper Limited,NSE:SAPPL-EQ
SARDAEN,Sarda Energy & Minerals Limited,NSE:SARDAEN-EQ
SAREGAMA,Saregama India Limited,NSE:SAREGAMA-EQ
SARLAPOLY,Sarla Performance Fibers Limited,NSE:SARLAPOLY-EQ
SARVESHWAR,Sarveshwar Foods Limited,NSE:SARVESHWAR-EQ
SASKEN,Sasken Technologies Limited,NSE:SASKEN-EQ
SATIA,Satia Industries Limited,NSE:SATIA-EQ
SATIN,Satin Creditcare Network Limited,NSE:SATIN-EQ
SAURASHCEM,Saurashtra Cement Limited,NSE:SAURASHCEM-EQ
SAYAJIHOTL,Sayaji Hotels Limited,NSE:SAYAJIHOTL-EQ
SAYAJIIND,Sayaji Industries Limited,NSE:SAYAJIIND-EQ
SBC,SBC Exports Limited,NSE:SBC-EQ
SBCL,Shivalik Bimetal Controls Limited,NSE:SBCL-EQ
SBFC,SBFC Finance Limited,NSE:SBFC-EQ
SBGLP,Suratwwala Business Group Limited,NSE:SBGLP-EQ
SBICARD,SBI Cards and Payment Services Limited,NSE:SBICARD-EQ
SBIFUNDS,SBI Funds Management Limited,NSE:SBIFUNDS-EQ
SBILIFE,SBI Life Insurance Company Limited,NSE:SBILIFE-EQ
SBIN,State Bank of India,NSE:SBIN-EQ
SCHAEFFLER,Schaeffler India Limited,NSE:SCHAEFFLER-EQ
SCHAND,S Chand And Company Limited,NSE:SCHAND-EQ
SCHNEIDER,Schneider Electric Infrastructure Limited,NSE:SCHNEIDER-EQ
SCI,Shipping Corporation Of India Limited,NSE:SCI-EQ
SCILAL,Shipping Corporation of India Land and Assets Limited,NSE:SCILAL-EQ
SCODATUBES,Scoda Tubes Limited,NSE:SCODATUBES-EQ
SDBL,Som Distilleries & Breweries Limited,NSE:SDBL-EQ
SEAMECLTD,Seamec Limited,NSE:SEAMECLTD-EQ
SECMARK,SecMark Consultancy Limited,NSE:SECMARK-EQ
SECURKLOUD,SECUREKLOUD TECHNOLOGIES LIMITED,NSE:SECURKLOUD-EQ
SEDEMAC,SEDEMAC Mechatronics Limited,NSE:SEDEMAC-EQ
SEIL,Shanti Educational Initiatives Limited,NSE:SEIL-EQ
SEJALLTD,Sejal Glass Limited,NSE:SEJALLTD-EQ
SEKURITIND,Saint Gobain Sekurit India Limited,NSE:SEKURITIND-EQ
SELMC,SEL Manufacturing Company Limited,NSE:SELMC-EQ
SEMAC,Semac Construction Limited,NSE:SEMAC-EQ
SENCO,Senco Gold Limited,NSE:SENCO-EQ
SENORES,Senores Pharmaceuticals Limited,NSE:SENORES-EQ
SEPC,SEPC Limited,NSE:SEPC-EQ
SERVOTECH,Servotech Renewable Power System Limited,NSE:SERVOTECH-EQ
SESHAPAPER,Seshasayee Paper and Boards Limited,NSE:SESHAPAPER-EQ
SETL,Standard Engineering Technology Limited,NSE:SETL-EQ
SFL,Sheela Foam Limited,NSE:SFL-EQ
SGFIN,SG Finserve Limited,NSE:SGFIN-EQ
SGIL,Synergy Green Industries Limited,NSE:SGIL-EQ
SGL,STL Global Limited,NSE:SGL-EQ
SGLRES,SGL Resources Limited,NSE:SGLRES-EQ
SGMART,SG Mart Limited,NSE:SGMART-EQ
SGRL,Shree Ganesh Remedies Limited,NSE:SGRL-EQ
SHADOWFAX,Shadowfax Technologies Limited,NSE:SHADOWFAX-EQ
SHAH,Shah Metacorp Limited,NSE:SHAH-EQ
SHAILY,Shaily Engineering Plastics Limited,NSE:SHAILY-EQ
SHAKTIPUMP,Shakti Pumps (India) Limited,NSE:SHAKTIPUMP-EQ
SHALBY,Shalby Limited,NSE:SHALBY-EQ
SHANKARA,Shankara Building Products Limited,NSE:SHANKARA-EQ
SHANKESH,Shankesh Jewellers Limited,NSE:SHANKESH-EQ
SHANTI,Shanti Overseas (India) Limited,NSE:SHANTI-EQ
SHANTIGEAR,Shanthi Gears Limited,NSE:SHANTIGEAR-EQ
SHANTIGOLD,Shanti Gold International Limited,NSE:SHANTIGOLD-EQ
SHARDACROP,Sharda Cropchem Limited,NSE:SHARDACROP-EQ
SHARDAMOTR,Sharda Motor Industries Limited,NSE:SHARDAMOTR-EQ
SHAREINDIA,Share India Securities Limited,NSE:SHAREINDIA-EQ
SHBAJRG,Shri Bajrang Alliance Limited,NSE:SHBAJRG-EQ
SHERVANI,Shervani Industrial Syndicate Limited,NSE:SHERVANI-EQ
SHILCTECH,Shilchar Technologies Limited,NSE:SHILCTECH-EQ
SHILGRAVQ,Shilp Gravures Limited,NSE:SHILGRAVQ-EQ
SHILPAMED,Shilpa Medicare Limited,NSE:SHILPAMED-EQ
SHINDL,Sharat Industries Limited,NSE:SHINDL-EQ
SHIPROCKET,Shiprocket Limited,NSE:SHIPROCKET-EQ
SHIVAAGRO,Shiva Global Agro Industries Limited,NSE:SHIVAAGRO-EQ
SHIVACEM,Shiva Cement Limited,NSE:SHIVACEM-EQ
SHIVALIK,Shivalik Rasayan Limited,NSE:SHIVALIK-EQ
SHIVAMAUTO,Shivam Autotech Limited,NSE:SHIVAMAUTO-EQ
SHIVAMILLS,Shiva Mills Limited,NSE:SHIVAMILLS-EQ
SHIVATEX,Shiva Texyarn Limited,NSE:SHIVATEX-EQ
SHIVAUM,Shiv Aum Steels Limited,NSE:SHIVAUM-EQ
SHK,S H Kelkar and Company Limited,NSE:SHK-EQ
SHOPERSTOP,Shoppers Stop Limited,NSE:SHOPERSTOP-EQ
SHRADDHA,Shraddha Prime Projects Limited,NSE:SHRADDHA-EQ
SHRADHA,Shradha Realty Limited,NSE:SHRADHA-EQ
SHREDIGCEM,Shree Digvijay Cement Co.Ltd,NSE:SHREDIGCEM-EQ
SHREECEM,SHREE CEMENT LIMITED,NSE:SHREECEM-EQ
SHREEJISPG,Shreeji Shipping Global Limited,NSE:SHREEJISPG-EQ
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,NSE:SHREEPUSHK-EQ
SHREERAMA,Shree Rama Multi-Tech Limited,NSE:SHREERAMA-EQ
SHREYANIND,Shreyans Industries Limited,NSE:SHREYANIND-EQ
SHRIKRISH,Shri Krishna Devcon Limited,NSE:SHRIKRISH-EQ
SHRINGARMS,Shringar House of Mangalsutra Limited,NSE:SHRINGARMS-EQ
SHRIPISTON,SPR Auto Technologies Limited,NSE:SHRIPISTON-EQ
SHRIRAMFIN,Shriram Finance Limited,NSE:SHRIRAMFIN-EQ
SHRIRAMPPS,Shriram Properties Limited,NSE:SHRIRAMPPS-EQ
SHRJAGP,Shri Jagdamba Polymers Limited,NSE:SHRJAGP-EQ
SHUKRAPHAR,Shukra Pharmaceuticals Limited,NSE:SHUKRAPHAR-EQ
SHYAMMETL,Shyam Metalics and Energy Limited,NSE:SHYAMMETL-EQ
SHYAMTEL,Shyam Telecom Limited,NSE:SHYAMTEL-EQ
SICAGEN,Sicagen India Limited,NSE:SICAGEN-EQ
SIEL,Superior Industrial Enterprises Limited,NSE:SIEL-EQ
SIEMENS,Siemens Limited,NSE:SIEMENS-EQ
SIGACHI,Sigachi Industries Limited,NSE:SIGACHI-EQ
SIGMA,Sigma Solve Limited,NSE:SIGMA-EQ
SIGNATURE,Signatureglobal (India) Limited,NSE:SIGNATURE-EQ
SIGNPOST,Signpost India Limited,NSE:SIGNPOST-EQ
SIKA,Sika Interplant Systems Limited,NSE:SIKA-EQ
SIL,Standard Industries Limited,NSE:SIL-EQ
SILGO,Silgo Retail Limited,NSE:SILGO-EQ
SILINV,SIL Investments Limited,NSE:SILINV-EQ
SILLYMONKS,Silly Monks Entertainment Limited,NSE:SILLYMONKS-EQ
SILVERTUC,Silver Touch Technologies Limited,NSE:SILVERTUC-EQ
SIMPLEXINF,Simplex Infrastructures Limited,NSE:SIMPLEXINF-EQ
SIMPLXREA,Simplex Realty Limited,NSE:SIMPLXREA-EQ
SINCLAIR,Sinclairs Hotels Limited,NSE:SINCLAIR-EQ
SINDHUTRAD,Sindhu Trade Links Limited,NSE:SINDHUTRAD-EQ
SINGERIND,Singer India Limited,NSE:SINGERIND-EQ
SINTERCOM,Sintercom India Limited,NSE:SINTERCOM-EQ
SIRCA,Sirca Paints India Limited,NSE:SIRCA-EQ
SIS,SIS LIMITED,NSE:SIS-EQ
SIYSIL,Siyaram Silk Mills Limited,NSE:SIYSIL-EQ
SJS,S.J.S. Enterprises Limited,NSE:SJS-EQ
SJVN,SJVN Limited,NSE:SJVN-EQ
SKFINDIA,SKF India Limited,NSE:SKFINDIA-EQ
SKFINDUS,SKF India (Industrial) Limited,NSE:SKFINDUS-EQ
SKIPPER,Skipper Limited,NSE:SKIPPER-EQ
SKMEGGPROD,SKM Egg Products Export (India) Limited,NSE:SKMEGGPROD-EQ
SKYGOLD,SKY GOLD AND DIAMONDS LIMITED,NSE:SKYGOLD-EQ
SKYWAYS,Skyways Air Services Limited,NSE:SKYWAYS-EQ
SMARTWORKS,Smartworks Coworking Spaces Limited,NSE:SMARTWORKS-EQ
SMCGLOBAL,SMC Global Securities Limited,NSE:SMCGLOBAL-EQ
SMLMAH,SML Mahindra Limited,NSE:SMLMAH-EQ
SMLT,Sarthak Metals Limited,NSE:SMLT-EQ
SMSPHARMA,SMS Pharmaceuticals Limited,NSE:SMSPHARMA-EQ
SNOWMAN,Snowman Logistics Limited,NSE:SNOWMAN-EQ
SOBHA,Sobha Limited,NSE:SOBHA-EQ
SOFTTECH,Softtech Engineers Limited,NSE:SOFTTECH-EQ
SOLARA,Solara Active Pharma Sciences Limited,NSE:SOLARA-EQ
SOLARINDS,Solar Industries India Limited,NSE:SOLARINDS-EQ
SOLARWORLD,Solarworld Energy Solutions Limited,NSE:SOLARWORLD-EQ
SOLEX,Solex Energy Limited,NSE:SOLEX-EQ
SOMANYCERA,Somany Ceramics Limited,NSE:SOMANYCERA-EQ
SOMATEX,Soma Textiles & Industries Limited,NSE:SOMATEX-EQ
SOMICONVEY,Somi Conveyor Beltings Limited,NSE:SOMICONVEY-EQ
SONACOMS,Sona BLW Precision Forgings Limited,NSE:SONACOMS-EQ
SONAL,Sonal Mercantile Limited,NSE:SONAL-EQ
SONATSOFTW,Sonata Software Limited,NSE:SONATSOFTW-EQ
SOTL,Savita Oil Technologies Limited,NSE:SOTL-EQ
SOUTHBANK,The South Indian Bank Limited,NSE:SOUTHBANK-EQ
SOUTHWEST,South West Pinnacle Exploration Limited,NSE:SOUTHWEST-EQ
SPAL,S. P. Apparels Limited,NSE:SPAL-EQ
SPANDANA,Spandana Sphoorty Financial Limited,NSE:SPANDANA-EQ
SPARC,Sun Pharma Advanced Research Company Limited,NSE:SPARC-EQ
SPCENET,Spacenet Enterprises India Limited,NSE:SPCENET-EQ
SPELS,SPEL Semiconductor Limited,NSE:SPELS-EQ
SPENCERS,Spencer's Retail Limited,NSE:SPENCERS-EQ
SPIC,Southern Petrochemicals Industries Corporation  Limited,NSE:SPIC-EQ
SPLIL,SPL Industries Limited,NSE:SPLIL-EQ
SPLPETRO,Supreme Petrochem Limited,NSE:SPLPETRO-EQ
SPMLINFRA,SPML Infra Limited,NSE:SPMLINFRA-EQ
SPORTKING,Sportking India Limited,NSE:SPORTKING-EQ
SRD,Shankar Lal Rampal Dye-Chem Limited,NSE:SRD-EQ
SREEL,Sreeleathers Limited,NSE:SREEL-EQ
SRF,SRF Limited,NSE:SRF-EQ
SRGHFL,SRG Housing Finance Limited,NSE:SRGHFL-EQ
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,NSE:SRHHYPOLTD-EQ
SRM,SRM Contractors Limited,NSE:SRM-EQ
SRTL,Shree Ram Twistex Limited,NSE:SRTL-EQ
SSDL,Saraswati Saree Depot Limited,NSE:SSDL-EQ
SSWL,Steel Strips Wheels Limited,NSE:SSWL-EQ
STANLEY,Stanley Lifestyles Limited,NSE:STANLEY-EQ
STAR,Strides Pharma Science Limited,NSE:STAR-EQ
STARCEMENT,Star Cement Limited,NSE:STARCEMENT-EQ
STARHEALTH,Star Health and Allied Insurance Company Limited,NSE:STARHEALTH-EQ
STARPAPER,Star Paper Mills Limited,NSE:STARPAPER-EQ
STARTECK,Starteck Finance Limited,NSE:STARTECK-EQ
STCINDIA,The State Trading Corporation of India Limited,NSE:STCINDIA-EQ
STEELCAS,Steelcast Limited,NSE:STEELCAS-EQ
STEELCITY,Steel City Securities Limited,NSE:STEELCITY-EQ
STEELXIND,STEEL EXCHANGE INDIA LIMITED,NSE:STEELXIND-EQ
STEL,Stel Holdings Limited,NSE:STEL-EQ
STLNETWORK,STL Networks Limited,NSE:STLNETWORK-EQ
STLSTRINF,Steel Strips Infrastructures Limited,NSE:STLSTRINF-EQ
STOVEKRAFT,Stove Kraft Limited,NSE:STOVEKRAFT-EQ
STUDDS,Studds Accessories Limited,NSE:STUDDS-EQ
STYL,Seshaasai Technologies Limited,NSE:STYL-EQ
STYLAMIND,Stylam Industries Limited,NSE:STYLAMIND-EQ
STYLEBAAZA,Baazar Style Retail Limited,NSE:STYLEBAAZA-EQ
STYRENIX,Styrenix Performance Materials Limited,NSE:STYRENIX-EQ
SUBEXLTD,Subex Limited,NSE:SUBEXLTD-EQ
SUBROS,Subros Limited,NSE:SUBROS-EQ
SUDARCOLOR,Sudarshan Colorants India Limited,NSE:SUDARCOLOR-EQ
SUDARSCHEM,Sudarshan Chemical Industries Limited,NSE:SUDARSCHEM-EQ
SUDEEPPHRM,Sudeep Pharma Limited,NSE:SUDEEPPHRM-EQ
SUKHJITS,Sukhjit Starch & Chemicals Limited,NSE:SUKHJITS-EQ
SULA,Sula Vineyards Limited,NSE:SULA-EQ
SUMEDHA,Sumedha Fiscal Services Limited,NSE:SUMEDHA-EQ
SUMEETINDS,Sumeet Industries Limited,NSE:SUMEETINDS-EQ
SUMICHEM,Sumitomo Chemical India Limited,NSE:SUMICHEM-EQ
SUMIT,Sumit Woods Limited,NSE:SUMIT-EQ
SUMMITSEC,Summit Securities Limited,NSE:SUMMITSEC-EQ
SUNCLAY,Sundaram Clayton Limited,NSE:SUNCLAY-EQ
SUNDARAM,Sundaram Multi Pap Limited,NSE:SUNDARAM-EQ
SUNDARMFIN,Sundaram Finance Limited,NSE:SUNDARMFIN-EQ
SUNDRMFAST,Sundram Fasteners Limited,NSE:SUNDRMFAST-EQ
SUNDROP,Sundrop Brands Limited,NSE:SUNDROP-EQ
SUNFLAG,Sunflag Iron And Steel Company Limited,NSE:SUNFLAG-EQ
SUNLOC,Sunil Healthcare Limited,NSE:SUNLOC-EQ
SUNPHARMA,Sun Pharmaceutical Industries Limited,NSE:SUNPHARMA-EQ
SUNRAKSHAK,Sunrakshakk Industries India Limited,NSE:SUNRAKSHAK-EQ
SUNSHIEL,Sunshield Chemicals Limited,NSE:SUNSHIEL-EQ
SUNSHINE,Sunshine Pictures Limited,NSE:SUNSHINE-EQ
SUNTECK,Sunteck Realty Limited,NSE:SUNTECK-EQ
SUNTV,Sun TV Network Limited,NSE:SUNTV-EQ
SUPERHOUSE,Superhouse Limited,NSE:SUPERHOUSE-EQ
SUPRAJIT,Suprajit Engineering Limited,NSE:SUPRAJIT-EQ
SUPREME,Supreme Holdings & Hospitality (India) Limited,NSE:SUPREME-EQ
