symbol,name,fyers_symbol
SUPREMEIND,Supreme Industries Limited,BSE:SUPREMEIND-EQ
SUPREMEINF,Supreme Infrastructure India Limited,BSE:SUPREMEINF-EQ
SUPRIYA,Supriya Lifescience Limited,BSE:SUPRIYA-EQ
SURAJEST,Suraj Estate Developers Limited,BSE:SURAJEST-EQ
SURAJLTD,Suraj Limited,BSE:SURAJLTD-EQ
SURAKSHA,Suraksha Diagnostic Limited,BSE:SURAKSHA-EQ
SURANASOL,Surana Solar Limited,BSE:SURANASOL-EQ
SURANAT&P,Surana Telecom and Power Limited,BSE:SURANAT&P-EQ
SURYALA,Suryalata Spinning Mills Limited,BSE:SURYALA-EQ
SURYALAXMI,Suryalakshmi Cotton Mills Limited,BSE:SURYALAXMI-EQ
SURYAROSNI,Surya Roshni Limited,BSE:SURYAROSNI-EQ
SURYODAY,Suryoday Small Finance Bank Limited,BSE:SURYODAY-EQ
SUVEN,Suven Life Sciences Limited,BSE:SUVEN-EQ
SUVIDHAA,Suvidhaa Infoserve Limited,BSE:SUVIDHAA-EQ
SUYOG,Suyog Telematics Limited,BSE:SUYOG-EQ
SUZLON,Suzlon Energy Limited,BSE:SUZLON-EQ
SVGLOBAL,S V Global Mill Limited,BSE:SVGLOBAL-EQ
SVPGLOB,SVP GLOBAL TEXTILES LIMITED,BSE:SVPGLOB-EQ
SWANCORP,SWAN CORP LIMITED,BSE:SWANCORP-EQ
SWARAJENG,Swaraj Engines Limited,BSE:SWARAJENG-EQ
SWARNSAR,Swarnsarita Jewels India Limited,BSE:SWARNSAR-EQ
SWELECTES,Swelect Energy Systems Limited,BSE:SWELECTES-EQ
SWIGGY,Swiggy Limited,BSE:SWIGGY-EQ
SWSOLAR,Sterling and Wilson Renewable Energy Limited,BSE:SWSOLAR-EQ
SYMBIOTEC,Symbiotec Pharmalab Limited,BSE:SYMBIOTEC-EQ
SYMPHONY,Symphony Limited,BSE:SYMPHONY-EQ
SYNCOMF,Syncom Formulations (India) Limited,BSE:SYNCOMF-EQ
SYNGENE,Syngene International Limited,BSE:SYNGENE-EQ
SYRMA,Syrma SGS Technology Limited,BSE:SYRMA-EQ
TAALTECH,Taal Tech Limited,BSE:TAALTECH-EQ
TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,BSE:TAINWALCHM-EQ
TAJGVK,Taj GVK Hotels & Resorts Limited,BSE:TAJGVK-EQ
TAKE,TAKE Limited,BSE:TAKE-EQ
TALBROAUTO,Talbros Automotive Components Limited,BSE:TALBROAUTO-EQ
TANAA,Taneja Aerospace & Aviation Limited,BSE:TANAA-EQ
TANLA,Tanla Platforms Limited,BSE:TANLA-EQ
TARACHAND,Tara Chand InfraLogistic Solutions Limited,BSE:TARACHAND-EQ
TARAPUR,Tarapur Transformers Limited,BSE:TARAPUR-EQ
TARC,TARC Limited,BSE:TARC-EQ
TARIL,Transformers And Rectifiers (India) Limited,BSE:TARIL-EQ
TARMAT,Tarmat Limited,BSE:TARMAT-EQ
TARSONS,Tarsons Products Limited,BSE:TARSONS-EQ
TASTYBITE,Tasty Bite Eatables Limited,BSE:TASTYBITE-EQ
TATACAP,Tata Capital Limited,BSE:TATACAP-EQ
TATACHEM,Tata Chemicals Limited,BSE:TATACHEM-EQ
TATACOMM,Tata Communications Limited,BSE:TATACOMM-EQ
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,BSE:TATACONSUM-EQ
TATAELXSI,Tata Elxsi Limited,BSE:TATAELXSI-EQ
TATAINVEST,Tata Investment Corporation Limited,BSE:TATAINVEST-EQ
TATAPOWER,Tata Power Company Limited,BSE:TATAPOWER-EQ
TATASTEEL,Tata Steel Limited,BSE:TATASTEEL-EQ
TATATECH,Tata Technologies Limited,BSE:TATATECH-EQ
TATVA,Tatva Chintan Pharma Chem Limited,BSE:TATVA-EQ
TBOTEK,TBO Tek Limited,BSE:TBOTEK-EQ
TBZ,Tribhovandas Bhimji Zaveri Limited,BSE:TBZ-EQ
TCC,TCC Concept Limited,BSE:TCC-EQ
TCI,Transport Corporation of India Limited,BSE:TCI-EQ
TCIEXP,TCI Express Limited,BSE:TCIEXP-EQ
TCPLPACK,TCPL Packaging Limited,BSE:TCPLPACK-EQ
TCS,Tata Consultancy Services Limited,BSE:TCS-EQ
TDPOWERSYS,TD Power Systems Limited,BSE:TDPOWERSYS-EQ
TEAMGTY,Team India Guaranty Limited,BSE:TEAMGTY-EQ
TEAMLEASE,Teamlease Services Limited,BSE:TEAMLEASE-EQ
TECHM,Tech Mahindra Limited,BSE:TECHM-EQ
TECHNOCRAF,Technocraft Ventures Limited,BSE:TECHNOCRAF-EQ
TECHNOE,Techno Electric & Engineering Company Limited,BSE:TECHNOE-EQ
TECHNVISN,TechNVision Ventures Limited,BSE:TECHNVISN-EQ
TECILCHEM,TECIL Chemicals and Hydro Power Limited,BSE:TECILCHEM-EQ
TEGA,Tega Industries Limited,BSE:TEGA-EQ
TEJASNET,Tejas Networks Limited,BSE:TEJASNET-EQ
TEMBO,Tembo Global Industries Limited,BSE:TEMBO-EQ
TEMPSENS,Tempsens Instruments (India) Limited,BSE:TEMPSENS-EQ
TENNIND,Tenneco Clean Air India Limited,BSE:TENNIND-EQ
TERAI,Terai Tea Company Limited,BSE:TERAI-EQ
TERASOFT,Tera Software Limited,BSE:TERASOFT-EQ
TEXINFRA,Texmaco Infrastructure & Holdings Limited,BSE:TEXINFRA-EQ
TEXMOPIPES,Texmo Pipes and Products Limited,BSE:TEXMOPIPES-EQ
TEXRAIL,Texmaco Rail & Engineering Limited,BSE:TEXRAIL-EQ
TFCILTD,Tourism Finance Corporation of India Limited,BSE:TFCILTD-EQ
TFL,Transwarranty Finance Limited,BSE:TFL-EQ
TGBHOTELS,TGB Banquets And Hotels Limited,BSE:TGBHOTELS-EQ
TGVSL,TGV Sraac Limited,BSE:TGVSL-EQ
THACKER,Thacker & Company Limited,BSE:THACKER-EQ
THAKDEV,Thakkers Developers Limited,BSE:THAKDEV-EQ
THANGAMAYL,Thangamayil Jewellery Limited,BSE:THANGAMAYL-EQ
THEINVEST,The Investment Trust Of India Limited,BSE:THEINVEST-EQ
THEJO,Thejo Engineering Limited,BSE:THEJO-EQ
THELEELA,Leela Palaces Hotels & Resorts Limited,BSE:THELEELA-EQ
THEMISMED,Themis Medicare Limited,BSE:THEMISMED-EQ
THERMAX,Thermax Limited,BSE:THERMAX-EQ
THOMASCOOK,Thomas Cook  (India)  Limited,BSE:THOMASCOOK-EQ
THOMASCOTT,Thomas Scott (India) Limited,BSE:THOMASCOTT-EQ
THYROCARE,Thyrocare Technologies Limited,BSE:THYROCARE-EQ
TI,Tilaknagar Industries Limited,BSE:TI-EQ
TIGERLOGS,Tiger Logistics (India) Limited,BSE:TIGERLOGS-EQ
TIIL,Technocraft Industries (India) Limited,BSE:TIIL-EQ
TIINDIA,Tube Investments of India Limited,BSE:TIINDIA-EQ
TIMETECHNO,Time Technoplast Limited,BSE:TIMETECHNO-EQ
TIMEX,Timex Group India Limited,BSE:TIMEX-EQ
TIMKEN,Timken India Limited,BSE:TIMKEN-EQ
TINNARUBR,Tinna Rubber and Infrastructure Limited,BSE:TINNARUBR-EQ
TIPSFILMS,Tips Films Limited,BSE:TIPSFILMS-EQ
TIPSMUSIC,Tips Music Limited,BSE:TIPSMUSIC-EQ
TIRUMALCHM,Thirumalai Chemicals Limited,BSE:TIRUMALCHM-EQ
TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,BSE:TITAGARH-EQ
TITAN,Titan Company Limited,BSE:TITAN-EQ
TMB,Tamilnad Mercantile Bank Limited,BSE:TMB-EQ
TMCV,Tata Motors Limited,BSE:TMCV-EQ
TMPV,Tata Motors Passenger Vehicles Limited,BSE:TMPV-EQ
TNPETRO,Tamilnadu PetroProducts Limited,BSE:TNPETRO-EQ
TNPL,Tamil Nadu Newsprint & Papers Limited,BSE:TNPL-EQ
TNTELE,Tamilnadu Telecommunication Limited,BSE:TNTELE-EQ
TOKYOPLAST,Tokyo Plast International Limited,BSE:TOKYOPLAST-EQ
TOLINS,Tolins Tyres Limited,BSE:TOLINS-EQ
TORNTPHARM,Torrent Pharmaceuticals Limited,BSE:TORNTPHARM-EQ
TORNTPOWER,Torrent Power Limited,BSE:TORNTPOWER-EQ
TOTAL,Total Transport Systems Limited,BSE:TOTAL-EQ
TOUCHWOOD,Touchwood Entertainment Limited,BSE:TOUCHWOOD-EQ
TOYAMSL,Toyam Sports Limited,BSE:TOYAMSL-EQ
TPLPLASTEH,TPL Plastech Limited,BSE:TPLPLASTEH-EQ
TRACXN,Tracxn Technologies Limited,BSE:TRACXN-EQ
TRANSCOR,Transcorp International Limited,BSE:TRANSCOR-EQ
TRANSRAILL,Transrail Lighting Limited,BSE:TRANSRAILL-EQ
TRAVELFOOD,Travel Food Services Limited,BSE:TRAVELFOOD-EQ
TREEHOUSE,Tree House Education & Accessories Limited,BSE:TREEHOUSE-EQ
TREJHARA,TREJHARA SOLUTIONS LIMITED,BSE:TREJHARA-EQ
TREL,Transindia Real Estate Limited,BSE:TREL-EQ
TRENT,Trent Limited,BSE:TRENT-EQ
TRF,TRF Limited,BSE:TRF-EQ
TRIDENT,Trident Limited,BSE:TRIDENT-EQ
TRIGYN,Trigyn Technologies Limited,BSE:TRIGYN-EQ
TRITONV,Triton Valves Limited,BSE:TRITONV-EQ
TRITURBINE,Triveni Turbine Limited,BSE:TRITURBINE-EQ
TRIVENI,Triveni Engineering & Industries Limited,BSE:TRIVENI-EQ
TRU,TruCap Finance Limited,BSE:TRU-EQ
TRUALT,TruAlt Bioenergy Limited,BSE:TRUALT-EQ
TSFINV,TSF INVESTMENTS LIMITED,BSE:TSFINV-EQ
TTKHLTCARE,TTK Healthcare Limited,BSE:TTKHLTCARE-EQ
TTKPRESTIG,TTK Prestige Limited,BSE:TTKPRESTIG-EQ
TTL,T T Limited,BSE:TTL-EQ
TTML,Tata Teleservices (Maharashtra) Limited,BSE:TTML-EQ
TURTLEMINT,Turtlemint Fintech Solutions Limited,BSE:TURTLEMINT-EQ
TUTIALKA,Tuticorin Alkali Chemicals & Fertilizers Limited,BSE:TUTIALKA-EQ
TVSELECT,TVS Electronics Limited,BSE:TVSELECT-EQ
TVSHLTD,TVS Holdings Limited,BSE:TVSHLTD-EQ
TVSMOTOR,TVS Motor Company Limited,BSE:TVSMOTOR-EQ
TVSSCS,TVS Supply Chain Solutions Limited,BSE:TVSSCS-EQ
TVSSRICHAK,TVS Srichakra Limited,BSE:TVSSRICHAK-EQ
TVTODAY,TV Today Network Limited,BSE:TVTODAY-EQ
UBL,United Breweries Limited,BSE:UBL-EQ
UCOBANK,UCO Bank,BSE:UCOBANK-EQ
UDAYJEW,Uday Jewellery Industries Limited,BSE:UDAYJEW-EQ
UDS,Updater Services Limited,BSE:UDS-EQ
UEL,Ujaas Energy Limited,BSE:UEL-EQ
UFLEX,UFLEX Limited,BSE:UFLEX-EQ
UFO,UFO Moviez India Limited,BSE:UFO-EQ
UGARSUGAR,The Ugar Sugar Works Limited,BSE:UGARSUGAR-EQ
UGROCAP,Ugro Capital Limited,BSE:UGROCAP-EQ
UJJIVANSFB,Ujjivan Small Finance Bank Limited,BSE:UJJIVANSFB-EQ
ULTRACEMCO,UltraTech Cement Limited,BSE:ULTRACEMCO-EQ
ULTRAMAR,Ultramarine & Pigments Limited,BSE:ULTRAMAR-EQ
UMESLTD,Usha Martin Education & Solutions Limited,BSE:UMESLTD-EQ
UMIYA-MRO,UMIYA BUILDCON LIMITED,BSE:UMIYA-MRO-EQ
UNICHEMLAB,Unichem Laboratories Limited,BSE:UNICHEMLAB-EQ
UNIECOM,Unicommerce Esolutions Limited,BSE:UNIECOM-EQ
UNIENTER,Uniphos Enterprises Limited,BSE:UNIENTER-EQ
UNIINFO,Uniinfo Telecom Services Limited,BSE:UNIINFO-EQ
UNIMECH,Unimech Aerospace and Manufacturing Limited,BSE:UNIMECH-EQ
UNIONBANK,Union Bank of India,BSE:UNIONBANK-EQ
UNIPARTS,Uniparts India Limited,BSE:UNIPARTS-EQ
UNITDSPR,United Spirits Limited,BSE:UNITDSPR-EQ
UNITECH,Unitech Limited,BSE:UNITECH-EQ
UNITEDPOLY,United Polyfab Gujarat Limited,BSE:UNITEDPOLY-EQ
UNITEDTEA,The United Nilgiri Tea Estates Company Limited,BSE:UNITEDTEA-EQ
UNIVCABLES,Universal Cables Limited,BSE:UNIVCABLES-EQ
UNOMINDA,UNO Minda Limited,BSE:UNOMINDA-EQ
UPHOT,U P Hotels Limited,BSE:UPHOT-EQ
UPL,UPL Limited,BSE:UPL-EQ
URBANCO,Urban Company Limited,BSE:URBANCO-EQ
URJA,Urja Global Limited,BSE:URJA-EQ
USHAMART,Usha Martin Limited,BSE:USHAMART-EQ
USK,Udayshivakumar Infra Limited,BSE:USK-EQ
UTIAMC,UTI Asset Management Company Limited,BSE:UTIAMC-EQ
UTKARSHBNK,Utkarsh Small Finance Bank Limited,BSE:UTKARSHBNK-EQ
UTLSOLAR,Fujiyama Power Systems Limited,BSE:UTLSOLAR-EQ
UTTAMSUGAR,Uttam Sugar Mills Limited,BSE:UTTAMSUGAR-EQ
V2RETAIL,V2 Retail Limited,BSE:V2RETAIL-EQ
VADILALIND,Vadilal Industries Limited,BSE:VADILALIND-EQ
VADILENT,Vadilal Enterprises Limited,BSE:VADILENT-EQ
VAIBHAVGBL,Vaibhav Global Limited,BSE:VAIBHAVGBL-EQ
VAISHALI,Vaishali Pharma Limited,BSE:VAISHALI-EQ
VAKRANGEE,Vakrangee Limited,BSE:VAKRANGEE-EQ
VAML,Vedanta Aluminium Metal Limited,BSE:VAML-EQ
VARDMNPOLY,Vardhman Polytex Limited,BSE:VARDMNPOLY-EQ
VARROC,Varroc Engineering Limited,BSE:VARROC-EQ
VASCONEQ,Vascon Engineers Limited,BSE:VASCONEQ-EQ
VASUPRADA,Shri Vasuprada Plantations Limited,BSE:VASUPRADA-EQ
VASWANI,Vaswani Industries Limited,BSE:VASWANI-EQ
VBL,Varun Beverages Limited,BSE:VBL-EQ
VEDAVAAG,VEDAVAAG Systems Limited,BSE:VEDAVAAG-EQ
VEDL,Vedanta Limited,BSE:VEDL-EQ
VEDPOWER,Vedanta Power Limited,BSE:VEDPOWER-EQ
VEEDOL,Veedol Corporation Limited,BSE:VEEDOL-EQ
VENKEYS,Venky's (India) Limited,BSE:VENKEYS-EQ
VENTIVE,Ventive Hospitality Limited,BSE:VENTIVE-EQ
VENUSPIPES,Venus Pipes & Tubes Limited,BSE:VENUSPIPES-EQ
VERANDA,Veranda Learning Solutions Limited,BSE:VERANDA-EQ
VERTOZ,Vertoz Limited,BSE:VERTOZ-EQ
VESUVIUS,Vesuvius India Limited,BSE:VESUVIUS-EQ
VGCL,Vibrant Global Capital Limited,BSE:VGCL-EQ
VGL,VARVEE GLOBAL LIMITED,BSE:VGL-EQ
VGUARD,V-Guard Industries Limited,BSE:VGUARD-EQ
VHL,Vardhman Holdings Limited,BSE:VHL-EQ
VIDHIING,Vidhi Specialty Food Ingredients Limited,BSE:VIDHIING-EQ
VIDYAWIRES,Vidya Wires Limited,BSE:VIDYAWIRES-EQ
VIJAYA,Vijaya Diagnostic Centre Limited,BSE:VIJAYA-EQ
VIJSOLX,Vijay Solvex Limited,BSE:VIJSOLX-EQ
VIKASECO,Vikas EcoTech Limited,BSE:VIKASECO-EQ
VIKASLIFE,Vikas Lifecare Limited,BSE:VIKASLIFE-EQ
VIKRAMSOLR,Vikram Solar Limited,BSE:VIKRAMSOLR-EQ
VIKRAN,Vikran Engineering Limited,BSE:VIKRAN-EQ
VIMTALABS,Vimta Labs Limited,BSE:VIMTALABS-EQ
VINATIORGA,Vinati Organics Limited,BSE:VINATIORGA-EQ
VINCOFE,Vintage Coffee And Beverages Limited,BSE:VINCOFE-EQ
VINDHYATEL,Vindhya Telelinks Limited,BSE:VINDHYATEL-EQ
VINEETLAB,Vineet Laboratories Limited,BSE:VINEETLAB-EQ
VINNY,Vinny Overseas Limited,BSE:VINNY-EQ
VINYLINDIA,Vinyl Chemicals (India) Limited,BSE:VINYLINDIA-EQ
VIPCLOTHNG,VIP Clothing Limited,BSE:VIPCLOTHNG-EQ
VIPIND,VIP Industries Limited,BSE:VIPIND-EQ
VIRAT,Virat Industries Limited,BSE:VIRAT-EQ
VIRINCHI,Virinchi Limited,BSE:VIRINCHI-EQ
VISACHROME,VISA Chrome Limited,BSE:VISACHROME-EQ
VISAKAIND,Visaka Industries Limited,BSE:VISAKAIND-EQ
VISHAL,Vishal Fabrics Limited,BSE:VISHAL-EQ
VISHNU,Vishnu Chemicals Limited,BSE:VISHNU-EQ
VISHWARAJ,Vishwaraj Sugar Industries Limited,BSE:VISHWARAJ-EQ
VISL,Vedanta Iron and Steel Limited,BSE:VISL-EQ
VITAL,Vital Chemtech Limited,BSE:VITAL-EQ
VIVIANA,Viviana Power Tech Limited,BSE:VIVIANA-EQ
VIVIDHA,Visagar Polytex Limited,BSE:VIVIDHA-EQ
VIVOBIOT,Vivo Bio Tech Limited,BSE:VIVOBIOT-EQ
VIYASH,Viyash Scientific Limited,BSE:VIYASH-EQ
VLEGOV,VL E-Governance & IT Solutions Limited,BSE:VLEGOV-EQ
VLSFINANCE,VLS Finance Limited,BSE:VLSFINANCE-EQ
VMART,V-Mart Retail Limited,BSE:VMART-EQ
VMM,Vishal Mega Mart Limited,BSE:VMM-EQ
VMSTMT,VMS TMT Limited,BSE:VMSTMT-EQ
VOEPL,Virtuoso Optoelectronics Limited,BSE:VOEPL-EQ
VOGL,Vedanta Oil and Gas Limited,BSE:VOGL-EQ
VOITHPAPR,Voith Paper Fabrics India Limited,BSE:VOITHPAPR-EQ
VOLTAMP,Voltamp Transformers Limited,BSE:VOLTAMP-EQ
VOLTAS,Voltas Limited,BSE:VOLTAS-EQ
VPRPL,Vishnu Prakash R Punglia Limited,BSE:VPRPL-EQ
VRAJ,Vraj Iron and Steel Limited,BSE:VRAJ-EQ
VRLLOG,VRL Logistics Limited,BSE:VRLLOG-EQ
VSSL,Vardhman Special Steels Limited,BSE:VSSL-EQ
VSTIND,VST Industries Limited,BSE:VSTIND-EQ
VSTL,Vibhor Steel Tubes Limited,BSE:VSTL-EQ
VSTTILLERS,V.S.T Tillers Tractors Limited,BSE:VSTTILLERS-EQ
VTL,Vardhman Textiles Limited,BSE:VTL-EQ
VTMLTD,VTM Limited,BSE:VTMLTD-EQ
WAAREEENER,Waaree Energies Limited,BSE:WAAREEENER-EQ
WAAREEINDO,Indosolar Limited,BSE:WAAREEINDO-EQ
WAAREERTL,Waaree Renewable Technologies Limited,BSE:WAAREERTL-EQ
WABAG,VA Tech Wabag Limited,BSE:WABAG-EQ
WAKEFIT,Wakefit Innovations Limited,BSE:WAKEFIT-EQ
WALCHANNAG,Walchandnagar Industries Limited,BSE:WALCHANNAG-EQ
WANBURY,Wanbury Limited,BSE:WANBURY-EQ
WARDINMOBI,Wardwizard Innovations & Mobility Limited,BSE:WARDINMOBI-EQ
WATERBASE,Waterbase Limited,BSE:WATERBASE-EQ
WCIL,Western Carriers (India) Limited,BSE:WCIL-EQ
WEALTH,Wealth First Portfolio Managers Limited,BSE:WEALTH-EQ
WEBELSOLAR,Websol Energy System Limited,BSE:WEBELSOLAR-EQ
WEIZMANIND,Weizmann Limited,BSE:WEIZMANIND-EQ
WEL,Wonder Electricals Limited,BSE:WEL-EQ
WELCORP,Welspun Corp Limited,BSE:WELCORP-EQ
WELENT,Welspun Enterprises Limited,BSE:WELENT-EQ
WELSPLSOL,Welspun Specialty Solutions Limited,BSE:WELSPLSOL-EQ
WELSPUNLIV,Welspun Living Limited,BSE:WELSPUNLIV-EQ
WENDT,Wendt (India) Limited,BSE:WENDT-EQ
WESTLIFE,WESTLIFE FOODWORLD LIMITED,BSE:WESTLIFE-EQ
WEWIN,WE WIN LIMITED,BSE:WEWIN-EQ
WEWORK,WeWork India Management Limited,BSE:WEWORK-EQ
WHBRADY,WH Brady & Company Limited,BSE:WHBRADY-EQ
WHEELS,Wheels India Limited,BSE:WHEELS-EQ
WHIRLPOOL,Whirlpool of India Limited,BSE:WHIRLPOOL-EQ
WILLAMAGOR,Williamson Magor & Company Limited,BSE:WILLAMAGOR-EQ
WINDLAS,Windlas Biotech Limited,BSE:WINDLAS-EQ
WINDMACHIN,Windsor Machines Limited,BSE:WINDMACHIN-EQ
WIPL,The Western India Plywoods Limited,BSE:WIPL-EQ
WIPRO,Wipro Limited,BSE:WIPRO-EQ
WOCKPHARMA,Wockhardt Limited,BSE:WOCKPHARMA-EQ
WONDERLA,Wonderla Holidays Limited,BSE:WONDERLA-EQ
WORTHPERI,Worth Peripherals Limited,BSE:WORTHPERI-EQ
WPIL,WPIL Limited,BSE:WPIL-EQ
WSI,W S Industries (I) Limited,BSE:WSI-EQ
WSTCSTPAPR,West Coast Paper Mills Limited,BSE:WSTCSTPAPR-EQ
XCHANGING,Xchanging Solutions Limited,BSE:XCHANGING-EQ
XELPMOC,Xelpmoc Design And Tech Limited,BSE:XELPMOC-EQ
XPROINDIA,Xpro India Limited,BSE:XPROINDIA-EQ
XTGLOBAL,Xtglobal Infotech Limited,BSE:XTGLOBAL-EQ
XTRANET,Xtranet Technologies Limited,BSE:XTRANET-EQ
YASHO,Yasho Industries Limited,BSE:YASHO-EQ
YATHARTH,Yatharth Hospital & Trauma Care Services Limited,BSE:YATHARTH-EQ
YATRA,Yatra Online Limited,BSE:YATRA-EQ
YESBANK,Yes Bank Limited,BSE:YESBANK-EQ
YOGI,Yogi Limited,BSE:YOGI-EQ
YUKEN,Yuken India Limited,BSE:YUKEN-EQ
ZAGGLE,Zaggle Prepaid Ocean Services Limited,BSE:ZAGGLE-EQ
ZEEL,Zee Entertainment Enterprises Limited,BSE:ZEEL-EQ
ZEEMEDIA,Zee Media Corporation Limited,BSE:ZEEMEDIA-EQ
ZENITHEXPO,Zenith Exports Limited,BSE:ZENITHEXPO-EQ
ZENITHSTL,Zenith Steel Pipes & Industries Limited,BSE:ZENITHSTL-EQ
ZENSARTECH,Zensar Technologies Limited,BSE:ZENSARTECH-EQ
ZENTEC,Zen Technologies Limited,BSE:ZENTEC-EQ
ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,BSE:ZFCVINDIA-EQ
ZFSTEERING,ZF Steering Gear (India) Limited,BSE:ZFSTEERING-EQ
ZIMLAB,Zim Laboratories Limited,BSE:ZIMLAB-EQ
ZODIAC,Zodiac Energy Limited,BSE:ZODIAC-EQ
ZODIACLOTH,Zodiac Clothing Company Limited,BSE:ZODIACLOTH-EQ
ZOTA,Zota Health Care LImited,BSE:ZOTA-EQ
ZSARACOM,Saraswati Commercial India Limited,BSE:ZSARACOM-EQ
ZUARI,Zuari Agro Chemicals Limited,BSE:ZUARI-EQ
ZUARIIND,ZUARI INDUSTRIES LIMITED,BSE:ZUARIIND-EQ
ZYDUSLIFE,Zydus Lifesciences Limited,BSE:ZYDUSLIFE-EQ
ZYDUSWELL,Zydus Wellness Limited,BSE:ZYDUSWELL-EQ
